Date,Kau_temp,Kau_max,Kau_min,Kau_dwp,Kau_mx_dwp,Kau_mi_dwp,Kau_pressure,Kau_humidity,Kau_wind,Kau_clouds,Kau_lat,Kau_lon,Kau_ele,Kau_temp_1,Kau_temp_2,Kau_temp_3,Kau_max_1,Kau_max_2,Kau_max_3,Kau_min_1,Kau_min_2,Kau_min_3,Kau_dwp_1,Kau_dwp_2,Kau_dwp_3,Kau_mx_dwp_1,Kau_mx_dwp_2,Kau_mx_dwp_3,Kau_mi_dwp_1,Kau_mi_dwp_2,Kau_mi_dwp_3,Kau_pressure_1,Kau_pressure_2,Kau_pressure_3,Kau_clouds_1,Kau_clouds_2,Kau_clouds_3,Kau_lat_1,Kau_lat_2,Kau_lat_3,Kau_lon_1,Kau_lon_2,Kau_lon_3,Kau_ele_1,Kau_ele_2,Kau_ele_3
2017-06-13,26.541666666666668,26.541666666666668,26.541666666666668,21.708333333333343,21.708333333333343,21.708333333333343,1019.7083333333334,75.83333333333333,5.25,59.0,22.0964396,-159.52612,681,26.375,28.083333333333332,25.041666666666668,26.375,29.375,25.041666666666668,26.375,26.041666666666668,25.041666666666668,21.65000000000001,23.533333333333335,21.65000000000001,21.65000000000001,24.825000000000003,21.65000000000001,21.65000000000001,21.491666666666674,21.65000000000001,1019.25,1018.8333333333334,1018.5,56.208333333333336,85.41666666666667,90.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-14,26.333333333333332,26.333333333333332,26.333333333333332,21.75833333333334,21.75833333333334,21.75833333333334,1018.2916666666666,77.125,6.458333333333333,73.95833333333333,22.0964396,-159.52612,681,26.541666666666668,26.375,28.083333333333332,26.541666666666668,26.375,29.375,26.541666666666668,26.375,26.041666666666668,21.708333333333343,21.65000000000001,23.533333333333335,21.708333333333343,21.65000000000001,24.825000000000003,21.708333333333343,21.65000000000001,21.491666666666674,1019.7083333333334,1019.25,1018.8333333333334,59.0,56.208333333333336,85.41666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-15,25.375,25.375,25.375,21.191666666666677,21.191666666666677,21.191666666666677,1017.3333333333334,79.08333333333333,5.5,66.95833333333333,22.0964396,-159.52612,681,26.333333333333332,26.541666666666668,26.375,26.333333333333332,26.541666666666668,26.375,26.333333333333332,26.541666666666668,26.375,21.75833333333334,21.708333333333343,21.65000000000001,21.75833333333334,21.708333333333343,21.65000000000001,21.75833333333334,21.708333333333343,21.65000000000001,1018.2916666666666,1019.7083333333334,1019.25,73.95833333333333,59.0,56.208333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-16,26.166666666666668,26.166666666666668,26.166666666666668,20.841666666666676,20.841666666666676,20.841666666666676,1018.5416666666666,73.375,4.333333333333333,44.25,22.0964396,-159.52612,681,25.375,26.333333333333332,26.541666666666668,25.375,26.333333333333332,26.541666666666668,25.375,26.333333333333332,26.541666666666668,21.191666666666677,21.75833333333334,21.708333333333343,21.191666666666677,21.75833333333334,21.708333333333343,21.191666666666677,21.75833333333334,21.708333333333343,1017.3333333333334,1018.2916666666666,1019.7083333333334,66.95833333333333,73.95833333333333,59.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-17,26.666666666666668,26.666666666666668,26.666666666666668,21.37500000000001,21.37500000000001,21.37500000000001,1018.1666666666666,73.54166666666667,4.166666666666667,55.166666666666664,22.0964396,-159.52612,681,26.166666666666668,25.375,26.333333333333332,26.166666666666668,25.375,26.333333333333332,26.166666666666668,25.375,26.333333333333332,20.841666666666676,21.191666666666677,21.75833333333334,20.841666666666676,21.191666666666677,21.75833333333334,20.841666666666676,21.191666666666677,21.75833333333334,1018.5416666666666,1017.3333333333334,1018.2916666666666,44.25,66.95833333333333,73.95833333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-18,26.166666666666668,26.166666666666668,26.166666666666668,20.708333333333343,20.708333333333343,20.708333333333343,1017.4583333333334,72.70833333333333,4.75,53.708333333333336,22.0964396,-159.52612,681,26.666666666666668,26.166666666666668,25.375,26.666666666666668,26.166666666666668,25.375,26.666666666666668,26.166666666666668,25.375,21.37500000000001,20.841666666666676,21.191666666666677,21.37500000000001,20.841666666666676,21.191666666666677,21.37500000000001,20.841666666666676,21.191666666666677,1018.1666666666666,1018.5416666666666,1017.3333333333334,55.166666666666664,44.25,66.95833333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-19,25.666666666666668,25.666666666666668,25.666666666666668,20.425000000000008,20.425000000000008,20.425000000000008,1017.2916666666666,73.79166666666667,3.8333333333333335,49.166666666666664,22.0964396,-159.52612,681,26.166666666666668,26.666666666666668,26.166666666666668,26.166666666666668,26.666666666666668,26.166666666666668,26.166666666666668,26.666666666666668,26.166666666666668,20.708333333333343,21.37500000000001,20.841666666666676,20.708333333333343,21.37500000000001,20.841666666666676,20.708333333333343,21.37500000000001,20.841666666666676,1017.4583333333334,1018.1666666666666,1018.5416666666666,53.708333333333336,55.166666666666664,44.25,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-20,26.916666666666668,26.916666666666668,26.916666666666668,21.000000000000007,21.000000000000007,21.000000000000007,1016.5833333333334,70.41666666666667,4.791666666666667,63.916666666666664,22.0964396,-159.52612,681,25.666666666666668,26.166666666666668,26.666666666666668,25.666666666666668,26.166666666666668,26.666666666666668,25.666666666666668,26.166666666666668,26.666666666666668,20.425000000000008,20.708333333333343,21.37500000000001,20.425000000000008,20.708333333333343,21.37500000000001,20.425000000000008,20.708333333333343,21.37500000000001,1017.2916666666666,1017.4583333333334,1018.1666666666666,49.166666666666664,53.708333333333336,55.166666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-21,26.0,26.0,26.0,20.85882352941177,20.85882352941177,20.85882352941177,1016.8823529411765,74.29411764705883,4.529411764705882,74.41176470588235,22.0964396,-159.52612,681,26.916666666666668,25.666666666666668,26.166666666666668,26.916666666666668,25.666666666666668,26.166666666666668,26.916666666666668,25.666666666666668,26.166666666666668,21.000000000000007,20.425000000000008,20.708333333333343,21.000000000000007,20.425000000000008,20.708333333333343,21.000000000000007,20.425000000000008,20.708333333333343,1016.5833333333334,1017.2916666666666,1017.4583333333334,63.916666666666664,49.166666666666664,53.708333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-06-30,26.555555555555557,27.333333333333332,25.88888888888889,19.244444444444447,20.022222222222226,18.57777777777778,1018.5555555555555,63.44444444444444,7.888888888888889,48.0,22.0964396,-159.52612,681,26.0,26.916666666666668,25.666666666666668,26.0,26.916666666666668,25.666666666666668,26.0,26.916666666666668,25.666666666666668,20.85882352941177,21.000000000000007,20.425000000000008,20.85882352941177,21.000000000000007,20.425000000000008,20.85882352941177,21.000000000000007,20.425000000000008,1016.8823529411765,1016.5833333333334,1017.2916666666666,74.41176470588235,63.916666666666664,49.166666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-01,27.041666666666668,27.541666666666668,26.375,20.708333333333336,21.20833333333334,20.041666666666668,1018.25,68.33333333333333,7.958333333333333,52.333333333333336,22.0964396,-159.52612,681,26.555555555555557,26.0,26.916666666666668,27.333333333333332,26.0,26.916666666666668,25.88888888888889,26.0,26.916666666666668,19.244444444444447,20.85882352941177,21.000000000000007,20.022222222222226,20.85882352941177,21.000000000000007,18.57777777777778,20.85882352941177,21.000000000000007,1018.5555555555555,1016.8823529411765,1016.5833333333334,48.0,74.41176470588235,63.916666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-02,27.2,27.55,26.65,22.020000000000007,22.370000000000008,21.470000000000006,1018.6,74.1,4.85,60.45,22.0964396,-159.52612,681,27.041666666666668,26.555555555555557,26.0,27.541666666666668,27.333333333333332,26.0,26.375,25.88888888888889,26.0,20.708333333333336,19.244444444444447,20.85882352941177,21.20833333333334,20.022222222222226,20.85882352941177,20.041666666666668,18.57777777777778,20.85882352941177,1018.25,1018.5555555555555,1016.8823529411765,52.333333333333336,48.0,74.41176470588235,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-03,26.208333333333332,26.625,25.583333333333332,22.066666666666674,22.483333333333338,21.441666666666674,1021.2916666666666,79.29166666666667,6.375,62.5,22.0964396,-159.52612,681,27.2,27.041666666666668,26.555555555555557,27.55,27.541666666666668,27.333333333333332,26.65,26.375,25.88888888888889,22.020000000000007,20.708333333333336,19.244444444444447,22.370000000000008,21.20833333333334,20.022222222222226,21.470000000000006,20.041666666666668,18.57777777777778,1018.6,1018.25,1018.5555555555555,60.45,52.333333333333336,48.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-04,26.541666666666668,27.208333333333332,25.75,21.941666666666674,22.608333333333345,21.150000000000006,1020.8333333333334,77.0,6.833333333333333,50.541666666666664,22.0964396,-159.52612,681,26.208333333333332,27.2,27.041666666666668,26.625,27.55,27.541666666666668,25.583333333333332,26.65,26.375,22.066666666666674,22.020000000000007,20.708333333333336,22.483333333333338,22.370000000000008,21.20833333333334,21.441666666666674,21.470000000000006,20.041666666666668,1021.2916666666666,1018.6,1018.25,62.5,60.45,52.333333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-05,26.416666666666668,27.0,25.666666666666668,21.28333333333334,21.866666666666674,20.53333333333334,1020.25,74.33333333333333,6.125,45.166666666666664,22.0964396,-159.52612,681,26.541666666666668,26.208333333333332,27.2,27.208333333333332,26.625,27.55,25.75,25.583333333333332,26.65,21.941666666666674,22.066666666666674,22.020000000000007,22.608333333333345,22.483333333333338,22.370000000000008,21.150000000000006,21.441666666666674,21.470000000000006,1020.8333333333334,1021.2916666666666,1018.6,50.541666666666664,62.5,60.45,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-06,26.5,26.958333333333332,25.916666666666668,20.950000000000006,21.408333333333342,20.36666666666667,1018.9583333333334,72.25,5.75,46.5,22.0964396,-159.52612,681,26.416666666666668,26.541666666666668,26.208333333333332,27.0,27.208333333333332,26.625,25.666666666666668,25.75,25.583333333333332,21.28333333333334,21.941666666666674,22.066666666666674,21.866666666666674,22.608333333333345,22.483333333333338,20.53333333333334,21.150000000000006,21.441666666666674,1020.25,1020.8333333333334,1021.2916666666666,45.166666666666664,50.541666666666664,62.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-07,26.333333333333332,26.875,25.458333333333332,20.891666666666673,21.43333333333334,20.01666666666667,1018.6666666666666,72.79166666666667,6.333333333333333,45.208333333333336,22.0964396,-159.52612,681,26.5,26.416666666666668,26.541666666666668,26.958333333333332,27.0,27.208333333333332,25.916666666666668,25.666666666666668,25.75,20.950000000000006,21.28333333333334,21.941666666666674,21.408333333333342,21.866666666666674,22.608333333333345,20.36666666666667,20.53333333333334,21.150000000000006,1018.9583333333334,1020.25,1020.8333333333334,46.5,45.166666666666664,50.541666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-08,26.208333333333332,26.666666666666668,25.333333333333332,19.033333333333335,19.49166666666667,18.158333333333335,1018.3333333333334,64.125,4.458333333333333,53.041666666666664,22.0964396,-159.52612,681,26.333333333333332,26.5,26.416666666666668,26.875,26.958333333333332,27.0,25.458333333333332,25.916666666666668,25.666666666666668,20.891666666666673,20.950000000000006,21.28333333333334,21.43333333333334,21.408333333333342,21.866666666666674,20.01666666666667,20.36666666666667,20.53333333333334,1018.6666666666666,1018.9583333333334,1020.25,45.208333333333336,46.5,45.166666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-09,26.375,26.708333333333332,25.708333333333332,20.916666666666675,21.250000000000007,20.250000000000004,1017.5833333333334,72.70833333333333,4.708333333333333,44.541666666666664,22.0964396,-159.52612,681,26.208333333333332,26.333333333333332,26.5,26.666666666666668,26.875,26.958333333333332,25.333333333333332,25.458333333333332,25.916666666666668,19.033333333333335,20.891666666666673,20.950000000000006,19.49166666666667,21.43333333333334,21.408333333333342,18.158333333333335,20.01666666666667,20.36666666666667,1018.3333333333334,1018.6666666666666,1018.9583333333334,53.041666666666664,45.208333333333336,46.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-10,26.227272727272727,26.772727272727273,25.545454545454547,20.254545454545458,20.800000000000004,19.572727272727278,1017.4545454545455,70.13636363636364,5.363636363636363,32.5,22.0964396,-159.52612,681,26.375,26.208333333333332,26.333333333333332,26.708333333333332,26.666666666666668,26.875,25.708333333333332,25.333333333333332,25.458333333333332,20.916666666666675,19.033333333333335,20.891666666666673,21.250000000000007,19.49166666666667,21.43333333333334,20.250000000000004,18.158333333333335,20.01666666666667,1017.5833333333334,1018.3333333333334,1018.6666666666666,44.541666666666664,53.041666666666664,45.208333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-11,25.875,26.333333333333332,25.25,19.858333333333338,20.31666666666667,19.233333333333338,1017.0833333333334,69.91666666666667,4.291666666666667,33.0,22.0964396,-159.52612,681,26.227272727272727,26.375,26.208333333333332,26.772727272727273,26.708333333333332,26.666666666666668,25.545454545454547,25.708333333333332,25.333333333333332,20.254545454545458,20.916666666666675,19.033333333333335,20.800000000000004,21.250000000000007,19.49166666666667,19.572727272727278,20.250000000000004,18.158333333333335,1017.4545454545455,1017.5833333333334,1018.3333333333334,32.5,44.541666666666664,53.041666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-12,26.458333333333332,26.833333333333332,25.958333333333332,21.425,21.8,20.925000000000004,1018.2916666666666,74.83333333333333,5.041666666666667,46.5,22.0964396,-159.52612,681,25.875,26.227272727272727,26.375,26.333333333333332,26.772727272727273,26.708333333333332,25.25,25.545454545454547,25.708333333333332,19.858333333333338,20.254545454545458,20.916666666666675,20.31666666666667,20.800000000000004,21.250000000000007,19.233333333333338,19.572727272727278,20.250000000000004,1017.0833333333334,1017.4545454545455,1017.5833333333334,33.0,32.5,44.541666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-13,27.0,27.458333333333332,26.208333333333332,24.22500000000001,24.68333333333334,23.43333333333334,1018.625,86.125,4.25,54.958333333333336,22.0964396,-159.52612,681,26.458333333333332,25.875,26.227272727272727,26.833333333333332,26.333333333333332,26.772727272727273,25.958333333333332,25.25,25.545454545454547,21.425,19.858333333333338,20.254545454545458,21.8,20.31666666666667,20.800000000000004,20.925000000000004,19.233333333333338,19.572727272727278,1018.2916666666666,1017.0833333333334,1017.4545454545455,46.5,33.0,32.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-14,27.0,27.458333333333332,26.333333333333332,22.60000000000001,23.05833333333334,21.93333333333334,1018.6666666666666,78.0,4.0,32.458333333333336,22.0964396,-159.52612,681,27.0,26.458333333333332,25.875,27.458333333333332,26.833333333333332,26.333333333333332,26.208333333333332,25.958333333333332,25.25,24.22500000000001,21.425,19.858333333333338,24.68333333333334,21.8,20.31666666666667,23.43333333333334,20.925000000000004,19.233333333333338,1018.625,1018.2916666666666,1017.0833333333334,54.958333333333336,46.5,33.0,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-15,27.791666666666668,28.583333333333332,27.166666666666668,21.91666666666667,22.70833333333334,21.291666666666675,1019.2083333333334,70.625,6.25,39.625,22.0964396,-159.52612,681,27.0,27.0,26.458333333333332,27.458333333333332,27.458333333333332,26.833333333333332,26.333333333333332,26.208333333333332,25.958333333333332,22.60000000000001,24.22500000000001,21.425,23.05833333333334,24.68333333333334,21.8,21.93333333333334,23.43333333333334,20.925000000000004,1018.6666666666666,1018.625,1018.2916666666666,32.458333333333336,54.958333333333336,46.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-16,27.166666666666668,28.458333333333332,26.333333333333332,20.525000000000006,21.816666666666674,19.691666666666674,1019.0416666666666,66.79166666666667,7.25,31.583333333333332,22.0964396,-159.52612,681,27.791666666666668,27.0,27.0,28.583333333333332,27.458333333333332,27.458333333333332,27.166666666666668,26.333333333333332,26.208333333333332,21.91666666666667,22.60000000000001,24.22500000000001,22.70833333333334,23.05833333333334,24.68333333333334,21.291666666666675,21.93333333333334,23.43333333333334,1019.2083333333334,1018.6666666666666,1018.625,39.625,32.458333333333336,54.958333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-17,27.25,28.083333333333332,26.541666666666668,21.716666666666672,22.550000000000008,21.00833333333334,1018.8333333333334,72.33333333333333,7.583333333333333,45.041666666666664,22.0964396,-159.52612,681,27.166666666666668,27.791666666666668,27.0,28.458333333333332,28.583333333333332,27.458333333333332,26.333333333333332,27.166666666666668,26.333333333333332,20.525000000000006,21.91666666666667,22.60000000000001,21.816666666666674,22.70833333333334,23.05833333333334,19.691666666666674,21.291666666666675,21.93333333333334,1019.0416666666666,1019.2083333333334,1018.6666666666666,31.583333333333332,39.625,32.458333333333336,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-18,27.083333333333332,27.958333333333332,26.375,21.45833333333334,22.33333333333334,20.750000000000004,1017.9583333333334,71.875,6.583333333333333,62.5,22.0964396,-159.52612,681,27.25,27.166666666666668,27.791666666666668,28.083333333333332,28.458333333333332,28.583333333333332,26.541666666666668,26.333333333333332,27.166666666666668,21.716666666666672,20.525000000000006,21.91666666666667,22.550000000000008,21.816666666666674,22.70833333333334,21.00833333333334,19.691666666666674,21.291666666666675,1018.8333333333334,1019.0416666666666,1019.2083333333334,45.041666666666664,31.583333333333332,39.625,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-19,26.916666666666668,27.916666666666668,26.333333333333332,21.266666666666673,22.266666666666676,20.68333333333334,1018.4583333333334,71.75,5.708333333333333,33.375,22.0964396,-159.52612,681,27.083333333333332,27.25,27.166666666666668,27.958333333333332,28.083333333333332,28.458333333333332,26.375,26.541666666666668,26.333333333333332,21.45833333333334,21.716666666666672,20.525000000000006,22.33333333333334,22.550000000000008,21.816666666666674,20.750000000000004,21.00833333333334,19.691666666666674,1017.9583333333334,1018.8333333333334,1019.0416666666666,62.5,45.041666666666664,31.583333333333332,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-20,26.875,28.083333333333332,26.166666666666668,21.62500000000001,22.833333333333343,20.916666666666675,1019.3333333333334,73.75,6.875,73.95833333333333,22.0964396,-159.52612,681,26.916666666666668,27.083333333333332,27.25,27.916666666666668,27.958333333333332,28.083333333333332,26.333333333333332,26.375,26.541666666666668,21.266666666666673,21.45833333333334,21.716666666666672,22.266666666666676,22.33333333333334,22.550000000000008,20.68333333333334,20.750000000000004,21.00833333333334,1018.4583333333334,1017.9583333333334,1018.8333333333334,33.375,62.5,45.041666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-21,26.666666666666668,27.666666666666668,26.208333333333332,20.733333333333338,21.733333333333345,20.275000000000006,1018.6666666666666,70.33333333333333,6.041666666666667,58.75,22.0964396,-159.52612,681,26.875,26.916666666666668,27.083333333333332,28.083333333333332,27.916666666666668,27.958333333333332,26.166666666666668,26.333333333333332,26.375,21.62500000000001,21.266666666666673,21.45833333333334,22.833333333333343,22.266666666666676,22.33333333333334,20.916666666666675,20.68333333333334,20.750000000000004,1019.3333333333334,1018.4583333333334,1017.9583333333334,73.95833333333333,33.375,62.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-22,27.166666666666668,28.041666666666668,26.625,21.54166666666667,22.416666666666675,21.000000000000004,1016.625,71.875,6.208333333333333,71.66666666666667,22.0964396,-159.52612,681,26.666666666666668,26.875,26.916666666666668,27.666666666666668,28.083333333333332,27.916666666666668,26.208333333333332,26.166666666666668,26.333333333333332,20.733333333333338,21.62500000000001,21.266666666666673,21.733333333333345,22.833333333333343,22.266666666666676,20.275000000000006,20.916666666666675,20.68333333333334,1018.6666666666666,1019.3333333333334,1018.4583333333334,58.75,73.95833333333333,33.375,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-23,27.0,27.875,26.458333333333332,22.141666666666676,23.016666666666676,21.60000000000001,1016.0,75.70833333333333,5.75,78.75,22.0964396,-159.52612,681,27.166666666666668,26.666666666666668,26.875,28.041666666666668,27.666666666666668,28.083333333333332,26.625,26.208333333333332,26.166666666666668,21.54166666666667,20.733333333333338,21.62500000000001,22.416666666666675,21.733333333333345,22.833333333333343,21.000000000000004,20.275000000000006,20.916666666666675,1016.625,1018.6666666666666,1019.3333333333334,71.66666666666667,58.75,73.95833333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-24,26.833333333333332,27.458333333333332,26.291666666666668,22.90000000000001,23.52500000000001,22.358333333333345,1015.25,80.33333333333333,5.791666666666667,64.83333333333333,22.0964396,-159.52612,681,27.0,27.166666666666668,26.666666666666668,27.875,28.041666666666668,27.666666666666668,26.458333333333332,26.625,26.208333333333332,22.141666666666676,21.54166666666667,20.733333333333338,23.016666666666676,22.416666666666675,21.733333333333345,21.60000000000001,21.000000000000004,20.275000000000006,1016.0,1016.625,1018.6666666666666,78.75,71.66666666666667,58.75,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-25,26.541666666666668,27.291666666666668,25.958333333333332,23.27500000000001,24.02500000000001,22.691666666666677,1016.4166666666666,83.66666666666667,4.25,60.791666666666664,22.0964396,-159.52612,681,26.833333333333332,27.0,27.166666666666668,27.458333333333332,27.875,28.041666666666668,26.291666666666668,26.458333333333332,26.625,22.90000000000001,22.141666666666676,21.54166666666667,23.52500000000001,23.016666666666676,22.416666666666675,22.358333333333345,21.60000000000001,21.000000000000004,1015.25,1016.0,1016.625,64.83333333333333,78.75,71.66666666666667,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-26,27.333333333333332,28.125,26.708333333333332,22.458333333333343,23.25000000000001,21.833333333333343,1018.7083333333334,75.625,6.25,75.25,22.0964396,-159.52612,681,26.541666666666668,26.833333333333332,27.0,27.291666666666668,27.458333333333332,27.875,25.958333333333332,26.291666666666668,26.458333333333332,23.27500000000001,22.90000000000001,22.141666666666676,24.02500000000001,23.52500000000001,23.016666666666676,22.691666666666677,22.358333333333345,21.60000000000001,1016.4166666666666,1015.25,1016.0,60.791666666666664,64.83333333333333,78.75,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-27,27.166666666666668,27.875,26.541666666666668,21.750000000000004,22.45833333333334,21.125000000000004,1018.75,72.91666666666667,5.791666666666667,39.5,22.0964396,-159.52612,681,27.333333333333332,26.541666666666668,26.833333333333332,28.125,27.291666666666668,27.458333333333332,26.708333333333332,25.958333333333332,26.291666666666668,22.458333333333343,23.27500000000001,22.90000000000001,23.25000000000001,24.02500000000001,23.52500000000001,21.833333333333343,22.691666666666677,22.358333333333345,1018.7083333333334,1016.4166666666666,1015.25,75.25,60.791666666666664,64.83333333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-28,27.166666666666668,27.791666666666668,26.416666666666668,22.891666666666676,23.516666666666676,22.141666666666676,1016.9166666666666,78.625,5.541666666666667,64.83333333333333,22.0964396,-159.52612,681,27.166666666666668,27.333333333333332,26.541666666666668,27.875,28.125,27.291666666666668,26.541666666666668,26.708333333333332,25.958333333333332,21.750000000000004,22.458333333333343,23.27500000000001,22.45833333333334,23.25000000000001,24.02500000000001,21.125000000000004,21.833333333333343,22.691666666666677,1018.75,1018.7083333333334,1016.4166666666666,39.5,75.25,60.791666666666664,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-29,27.0,27.625,26.458333333333332,21.91666666666667,22.54166666666667,21.375000000000004,1016.3333333333334,74.58333333333333,5.75,37.875,22.0964396,-159.52612,681,27.166666666666668,27.166666666666668,27.333333333333332,27.791666666666668,27.875,28.125,26.416666666666668,26.541666666666668,26.708333333333332,22.891666666666676,21.750000000000004,22.458333333333343,23.516666666666676,22.45833333333334,23.25000000000001,22.141666666666676,21.125000000000004,21.833333333333343,1016.9166666666666,1018.75,1018.7083333333334,64.83333333333333,39.5,75.25,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-30,27.375,28.0,26.833333333333332,21.741666666666674,22.366666666666674,21.200000000000006,1017.4583333333334,71.83333333333333,5.875,43.416666666666664,22.0964396,-159.52612,681,27.0,27.166666666666668,27.166666666666668,27.625,27.791666666666668,27.875,26.458333333333332,26.416666666666668,26.541666666666668,21.91666666666667,22.891666666666676,21.750000000000004,22.54166666666667,23.516666666666676,22.45833333333334,21.375000000000004,22.141666666666676,21.125000000000004,1016.3333333333334,1016.9166666666666,1018.75,37.875,64.83333333333333,39.5,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-07-31,27.208333333333332,28.125,26.541666666666668,20.650000000000006,21.566666666666674,19.983333333333338,1017.5833333333334,67.20833333333333,5.708333333333333,25.666666666666668,22.0964396,-159.52612,681,27.375,27.0,27.166666666666668,28.0,27.625,27.791666666666668,26.833333333333332,26.458333333333332,26.416666666666668,21.741666666666674,21.91666666666667,22.891666666666676,22.366666666666674,22.54166666666667,23.516666666666676,21.200000000000006,21.375000000000004,22.141666666666676,1017.4583333333334,1016.3333333333334,1016.9166666666666,43.416666666666664,37.875,64.83333333333333,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
2017-08-01,27.0,27.958333333333332,26.25,21.12500000000001,22.083333333333343,20.37500000000001,1017.375,70.625,5.541666666666667,57.833333333333336,22.0964396,-159.52612,681,27.208333333333332,27.375,27.0,28.125,28.0,27.625,26.541666666666668,26.833333333333332,26.458333333333332,20.650000000000006,21.741666666666674,21.91666666666667,21.566666666666674,22.366666666666674,22.54166666666667,19.983333333333338,21.200000000000006,21.375000000000004,1017.5833333333334,1017.4583333333334,1016.3333333333334,25.666666666666668,43.416666666666664,37.875,22.0964396,22.0964396,22.0964396,-159.52612,-159.52612,-159.52612,681.0,681.0,681.0
